First Last,First,Last,Company,Domain
Oleg Siniaguine,Oleg,Siniaguine,"OSNovative Systems, Inc.",www.osnovative.com
Aaron John Mccormack,Aaron,Mccormack,Trifoil Imaging Inc.,www.trifoilimaging.com
Kedar Belhe,Kedar,Belhe,"MetaModix, Inc.",www.metamodix.com
Michael Feldschuh,Michael,Feldschuh,Daxor Corp,www.daxor.com
Saheel Bharat Sutaria,Saheel,Sutaria,"Potrero Medical, Inc.",www.potreromed.com
Dan Castner,Dan,Castner,"Forestadent U.S.A., Inc",www.forestadentusa.com
Shreya Mehta,Shreya,Mehta,"Zenflow, Inc.",www.zenflow.com
Alex Papanikolaou,Alex,Papanikolaou,Freedom One Life Limited,www.freedomonelife.com
Lars Barfod,Lars,Barfod,"Vapore, LLC",www.mypurmist.com
Steve Worrell,Steve,Worrell,"Riverain Technologies, Llc",www.riveraintech.com
Gaurav Agarwal,Gaurav,Agarwal,"Vyaire Medical, Inc.",www.vyaire.com
Ed Stewart,Ed,Stewart,"Pos-T-Vac, Inc.",www.postvac.com
Andrey Demurin,Andrey,Demurin,GE Healthcare Limited,www.gehealthcare.com
Michael Seres,Michael,Seres,11 Health Limited,www.11health.com
Georg Harnoncourt,Georg,Harnoncourt,"ndd Medical Technologies, Inc.",www.nddmed.com
Gadi Ponte,Gadi,Ponte,"Thinoptics, Inc.",www.thinoptics.com
Duane Desisto,Duane,Desisto,Insulet Corp,www.myomnipod.com
Suzanne Smethers,Suzanne,Smethers,Inteprod LLC,www.inteprod.com
Jim Knape,Jim,Knape,"VQ OrthoCare, Inc.",www.vqorthocare.com
Richard Twomey,,,Mölnlycke Health Care Limited,www.molnlycke.com
